     time             m1            m2            x1            y1            z1            x2            y2            z2           vx1           vy1           vz1           vx2           vy2           vz2    separation   semimajor_a  eccentricity    unbound_m          spin1         spin2       rstar95       rstar99        r_peri        v1_inf        v2_inf   orb._period
 0.13830D+04   1.852554       0.000000      0.264709      0.256345E-03  0.173300       0.00000       0.00000       0.00000      0.211994E-03 -0.472339E-05  0.129563E-03   0.00000       0.00000       0.00000      0.316392       0.00000      -1.00000      0.147547      0.553326       0.00000       16.3870       37.6914       0.00000      0.248496E-03  0.248496E-03   0.00000    
 0.13860D+04   1.852554       0.000000      0.265344      0.242186E-03  0.173688       0.00000       0.00000       0.00000      0.211994E-03 -0.473448E-05  0.129556E-03   0.00000       0.00000       0.00000      0.317136       0.00000      -1.00000      0.147547      0.553326       0.00000       16.3899       37.7050       0.00000      0.248493E-03  0.248493E-03   0.00000    
 0.13890D+04   1.852557       0.000000      0.266128      0.262975E-03  0.174110       0.00000       0.00000       0.00000      0.212051E-03 -0.470002E-05  0.129709E-03   0.00000       0.00000       0.00000      0.318023       0.00000      -1.00000      0.147544      0.553331       0.00000       16.4162       37.7655       0.00000      0.248621E-03  0.248621E-03   0.00000    
 0.13920D+04   1.852555       0.000000      0.266835      0.321739E-03  0.174474       0.00000       0.00000       0.00000      0.212143E-03 -0.461985E-05  0.129661E-03   0.00000       0.00000       0.00000      0.318813       0.00000      -1.00000      0.147546      0.553331       0.00000       16.4426       37.8261       0.00000      0.248673E-03  0.248673E-03   0.00000    
 0.13950D+04   1.852553       0.000000      0.267414      0.424405E-03  0.174870       0.00000       0.00000       0.00000      0.211987E-03 -0.458578E-05  0.129675E-03   0.00000       0.00000       0.00000      0.319515       0.00000      -1.00000      0.147548      0.553303       0.00000       16.4452       37.8392       0.00000      0.248547E-03  0.248547E-03   0.00000    
 0.13980D+04   1.852553       0.000000      0.268050      0.410611E-03  0.175259       0.00000       0.00000       0.00000      0.211988E-03 -0.460187E-05  0.129670E-03   0.00000       0.00000       0.00000      0.320261       0.00000      -1.00000      0.147548      0.553303       0.00000       16.4714       37.8994       0.00000      0.248544E-03  0.248544E-03   0.00000    
 0.14010D+04   1.852553       0.000000      0.268687      0.396762E-03  0.175649       0.00000       0.00000       0.00000      0.211990E-03 -0.461705E-05  0.129660E-03   0.00000       0.00000       0.00000      0.321007       0.00000      -1.00000      0.147548      0.553303       0.00000       16.4740       37.8889       0.00000      0.248542E-03  0.248542E-03   0.00000    
 0.14040D+04   1.852553       0.000000      0.269322      0.382918E-03  0.176037       0.00000       0.00000       0.00000      0.211994E-03 -0.463107E-05  0.129648E-03   0.00000       0.00000       0.00000      0.321750       0.00000      -1.00000      0.147548      0.553303       0.00000       16.5000       37.9015       0.00000      0.248539E-03  0.248539E-03   0.00000    
 0.14070D+04   1.852550       0.000000      0.269911      0.497064E-03  0.176478       0.00000       0.00000       0.00000      0.211881E-03 -0.447861E-05  0.129586E-03   0.00000       0.00000       0.00000      0.322485       0.00000      -1.00000      0.147551      0.553294       0.00000       16.5023       37.9140       0.00000      0.248407E-03  0.248407E-03   0.00000    
 0.14100D+04   1.852550       0.000000      0.270546      0.483610E-03  0.176867       0.00000       0.00000       0.00000      0.211883E-03 -0.449105E-05  0.129570E-03   0.00000       0.00000       0.00000      0.323230       0.00000      -1.00000      0.147551      0.553294       0.00000       16.5047       37.9263       0.00000      0.248400E-03  0.248400E-03   0.00000    
 0.14130D+04   1.852548       0.000000      0.271189      0.465392E-03  0.177248       0.00000       0.00000       0.00000      0.212060E-03 -0.434575E-05  0.129571E-03   0.00000       0.00000       0.00000      0.323976       0.00000      -1.00000      0.147553      0.553291       0.00000       16.5307       38.0099       0.00000      0.248550E-03  0.248550E-03   0.00000    
 0.14160D+04   1.852548       0.000000      0.271825      0.452317E-03  0.177636       0.00000       0.00000       0.00000      0.212035E-03 -0.437319E-05  0.129490E-03   0.00000       0.00000       0.00000      0.324721       0.00000      -1.00000      0.147553      0.553292       0.00000       16.5566       37.9981       0.00000      0.248487E-03  0.248487E-03   0.00000    
 0.14190D+04   1.852548       0.000000      0.272459      0.439235E-03  0.178024       0.00000       0.00000       0.00000      0.211991E-03 -0.437239E-05  0.129435E-03   0.00000       0.00000       0.00000      0.325464       0.00000      -1.00000      0.147553      0.553292       0.00000       16.5586       38.0812       0.00000      0.248421E-03  0.248421E-03   0.00000    
 0.14220D+04   1.852548       0.000000      0.273098      0.426044E-03  0.178413       0.00000       0.00000       0.00000      0.212026E-03 -0.438256E-05  0.129421E-03   0.00000       0.00000       0.00000      0.326212       0.00000      -1.00000      0.147553      0.553293       0.00000       16.5607       38.1170       0.00000      0.248443E-03  0.248443E-03   0.00000    
 0.14250D+04   1.852549       0.000000      0.273734      0.390798E-03  0.178722       0.00000       0.00000       0.00000      0.211892E-03 -0.435944E-05  0.129350E-03   0.00000       0.00000       0.00000      0.326913       0.00000      -1.00000      0.147551      0.553290       0.00000       16.5864       38.1762       0.00000      0.248291E-03  0.248291E-03   0.00000    
 0.14280D+04   1.852553       0.000000      0.274444      0.375393E-03  0.179068       0.00000       0.00000       0.00000      0.211781E-03 -0.454743E-05  0.129403E-03   0.00000       0.00000       0.00000      0.327696       0.00000      -1.00000      0.147548      0.553282       0.00000       16.5883       38.1877       0.00000      0.248228E-03  0.248228E-03   0.00000    
 0.14310D+04   1.852553       0.000000      0.275081      0.361728E-03  0.179457       0.00000       0.00000       0.00000      0.211761E-03 -0.453876E-05  0.129389E-03   0.00000       0.00000       0.00000      0.328442       0.00000      -1.00000      0.147548      0.553283       0.00000       16.5901       38.1752       0.00000      0.248203E-03  0.248203E-03   0.00000    
 0.14340D+04   1.852553       0.000000      0.275715      0.348150E-03  0.179845       0.00000       0.00000       0.00000      0.211746E-03 -0.452903E-05  0.129373E-03   0.00000       0.00000       0.00000      0.329185       0.00000      -1.00000      0.147548      0.553283       0.00000       16.6397       38.1861       0.00000      0.248182E-03  0.248182E-03   0.00000    
 0.14370D+04   1.852552       0.000000      0.276404      0.367239E-03  0.180283       0.00000       0.00000       0.00000      0.211798E-03 -0.452328E-05  0.129360E-03   0.00000       0.00000       0.00000      0.330002       0.00000      -1.00000      0.147549      0.553290       0.00000       16.6414       38.2453       0.00000      0.248220E-03  0.248220E-03   0.00000    
 0.14400D+04   1.852552       0.000000      0.277039      0.353680E-03  0.180671       0.00000       0.00000       0.00000      0.211792E-03 -0.451449E-05  0.129341E-03   0.00000       0.00000       0.00000      0.330746       0.00000      -1.00000      0.147549      0.553290       0.00000       16.6671       38.2560       0.00000      0.248204E-03  0.248204E-03   0.00000    
 0.14430D+04   1.852552       0.000000      0.277671      0.340232E-03  0.181057       0.00000       0.00000       0.00000      0.211787E-03 -0.450900E-05  0.129322E-03   0.00000       0.00000       0.00000      0.331486       0.00000      -1.00000      0.147549      0.553290       0.00000       16.6925       38.2421       0.00000      0.248190E-03  0.248190E-03   0.00000    
 0.14460D+04   1.852549       0.000000      0.278315      0.326771E-03  0.181435       0.00000       0.00000       0.00000      0.211659E-03 -0.432914E-05  0.129240E-03   0.00000       0.00000       0.00000      0.332232       0.00000      -1.00000      0.147551      0.553287       0.00000       16.6940       38.2525       0.00000      0.248035E-03  0.248035E-03   0.00000    
 0.14490D+04   1.852549       0.000000      0.278953      0.313765E-03  0.181825       0.00000       0.00000       0.00000      0.211680E-03 -0.431728E-05  0.129229E-03   0.00000       0.00000       0.00000      0.332979       0.00000      -1.00000      0.147551      0.553286       0.00000       16.7196       38.2870       0.00000      0.248047E-03  0.248047E-03   0.00000    
 0.14520D+04   1.852552       0.000000      0.279577      0.299597E-03  0.182221       0.00000       0.00000       0.00000      0.211776E-03 -0.452864E-05  0.129274E-03   0.00000       0.00000       0.00000      0.333718       0.00000      -1.00000      0.147549      0.553289       0.00000       16.7449       38.3209       0.00000      0.248156E-03  0.248156E-03   0.00000    
 0.14550D+04   1.852552       0.000000      0.280213      0.285967E-03  0.182609       0.00000       0.00000       0.00000      0.211771E-03 -0.454056E-05  0.129260E-03   0.00000       0.00000       0.00000      0.334463       0.00000      -1.00000      0.147549      0.553288       0.00000       16.7462       38.3308       0.00000      0.248144E-03  0.248144E-03   0.00000    
 0.14580D+04   1.852552       0.000000      0.280849      0.272324E-03  0.182997       0.00000       0.00000       0.00000      0.211764E-03 -0.454851E-05  0.129246E-03   0.00000       0.00000       0.00000      0.335208       0.00000      -1.00000      0.147549      0.553287       0.00000       16.7717       38.3404       0.00000      0.248131E-03  0.248131E-03   0.00000    
 0.14610D+04   1.852549       0.000000      0.281492      0.261215E-03  0.183375       0.00000       0.00000       0.00000      0.211642E-03 -0.436753E-05  0.129240E-03   0.00000       0.00000       0.00000      0.335952       0.00000      -1.00000      0.147551      0.553284       0.00000       16.7728       38.3256       0.00000      0.248021E-03  0.248021E-03   0.00000    
 0.14640D+04   1.852552       0.000000      0.282128      0.262806E-03  0.183768       0.00000       0.00000       0.00000      0.211768E-03 -0.452317E-05  0.129225E-03   0.00000       0.00000       0.00000      0.336700       0.00000      -1.00000      0.147548      0.553284       0.00000       16.7738       38.3349       0.00000      0.248124E-03  0.248124E-03   0.00000    
 0.14670D+04   1.852552       0.000000      0.282760      0.249315E-03  0.184153       0.00000       0.00000       0.00000      0.211761E-03 -0.451162E-05  0.129206E-03   0.00000       0.00000       0.00000      0.337440       0.00000      -1.00000      0.147548      0.553283       0.00000       16.7990       38.3193       0.00000      0.248108E-03  0.248108E-03   0.00000    
 0.14700D+04   1.852551       0.000000      0.283355      0.216887E-03  0.184546       0.00000       0.00000       0.00000      0.211753E-03 -0.453333E-05  0.129240E-03   0.00000       0.00000       0.00000      0.338153       0.00000      -1.00000      0.147550      0.553279       0.00000       16.7999       38.3526       0.00000      0.248118E-03  0.248118E-03   0.00000    
 0.14730D+04   1.852551       0.000000      0.283991      0.203316E-03  0.184934       0.00000       0.00000       0.00000      0.211748E-03 -0.451099E-05  0.129218E-03   0.00000       0.00000       0.00000      0.338898       0.00000      -1.00000      0.147550      0.553278       0.00000       16.8006       38.3857       0.00000      0.248103E-03  0.248103E-03   0.00000    
 0.14760D+04   1.852551       0.000000      0.284625      0.189846E-03  0.185321       0.00000       0.00000       0.00000      0.211745E-03 -0.448842E-05  0.129198E-03   0.00000       0.00000       0.00000      0.339640       0.00000      -1.00000      0.147550      0.553278       0.00000       16.8257       38.4186       0.00000      0.248090E-03  0.248090E-03   0.00000    
 0.14790D+04   1.852551       0.000000      0.285259      0.176425E-03  0.185708       0.00000       0.00000       0.00000      0.211743E-03 -0.446837E-05  0.129181E-03   0.00000       0.00000       0.00000      0.340383       0.00000      -1.00000      0.147550      0.553277       0.00000       16.8263       38.4759       0.00000      0.248078E-03  0.248078E-03   0.00000    
 0.14820D+04   1.852550       0.000000      0.285891      0.144868E-03  0.186103       0.00000       0.00000       0.00000      0.211727E-03 -0.446755E-05  0.129162E-03   0.00000       0.00000       0.00000      0.341128       0.00000      -1.00000      0.147551      0.553278       0.00000       16.8515       38.5089       0.00000      0.248055E-03  0.248055E-03   0.00000    
 0.14850D+04   1.852550       0.000000      0.286527      0.131477E-03  0.186491       0.00000       0.00000       0.00000      0.211726E-03 -0.445469E-05  0.129153E-03   0.00000       0.00000       0.00000      0.341872       0.00000      -1.00000      0.147551      0.553277       0.00000       16.8519       38.5416       0.00000      0.248049E-03  0.248049E-03   0.00000    
 0.14880D+04   1.852547       0.000000      0.287262      0.206099E-03  0.186807       0.00000       0.00000       0.00000      0.211735E-03 -0.430865E-05  0.129086E-03   0.00000       0.00000       0.00000      0.342661       0.00000      -1.00000      0.147553      0.553263       0.00000       16.8769       38.5492       0.00000      0.248019E-03  0.248019E-03   0.00000    
 0.14910D+04   1.852547       0.000000      0.287900      0.193126E-03  0.187196       0.00000       0.00000       0.00000      0.211733E-03 -0.430138E-05  0.129079E-03   0.00000       0.00000       0.00000      0.343408       0.00000      -1.00000      0.147553      0.553263       0.00000       16.8773       38.5572       0.00000      0.248014E-03  0.248014E-03   0.00000    
 0.14940D+04   1.852547       0.000000      0.288534      0.180259E-03  0.187582       0.00000       0.00000       0.00000      0.211732E-03 -0.429549E-05  0.129073E-03   0.00000       0.00000       0.00000      0.344150       0.00000      -1.00000      0.147553      0.553262       0.00000       16.9021       38.6388       0.00000      0.248010E-03  0.248010E-03   0.00000    
 0.14970D+04   1.852547       0.000000      0.289170      0.167362E-03  0.187970       0.00000       0.00000       0.00000      0.211732E-03 -0.428893E-05  0.129067E-03   0.00000       0.00000       0.00000      0.344894       0.00000      -1.00000      0.147553      0.553262       0.00000       16.9023       38.6711       0.00000      0.248007E-03  0.248007E-03   0.00000    
 0.15000D+04   1.852544       0.000000      0.289953      0.575379E-04  0.188384       0.00000       0.00000       0.00000      0.211904E-03 -0.436451E-05  0.129008E-03   0.00000       0.00000       0.00000      0.345776       0.00000      -1.00000      0.147556      0.553257       0.00000       16.9271       38.7278       0.00000      0.248124E-03  0.248124E-03   0.00000    
 0.15030D+04   1.852544       0.000000      0.290588      0.444757E-04  0.188770       0.00000       0.00000       0.00000      0.211908E-03 -0.435269E-05  0.128998E-03   0.00000       0.00000       0.00000      0.346519       0.00000      -1.00000      0.147556      0.553257       0.00000       16.9520       38.7101       0.00000      0.248122E-03  0.248122E-03   0.00000    
 0.15060D+04   1.852544       0.000000      0.291223      0.314445E-04  0.189157       0.00000       0.00000       0.00000      0.211913E-03 -0.433837E-05  0.128986E-03   0.00000       0.00000       0.00000      0.347263       0.00000      -1.00000      0.147556      0.553257       0.00000       16.9768       38.7170       0.00000      0.248120E-03  0.248120E-03   0.00000    
 0.15090D+04   1.852544       0.000000      0.291862      0.183914E-04  0.189546       0.00000       0.00000       0.00000      0.211921E-03 -0.432278E-05  0.128971E-03   0.00000       0.00000       0.00000      0.348010       0.00000      -1.00000      0.147556      0.553257       0.00000       17.0017       38.7240       0.00000      0.248118E-03  0.248118E-03   0.00000    
 0.15120D+04   1.852544       0.000000      0.292497      0.546046E-05  0.189932       0.00000       0.00000       0.00000      0.211929E-03 -0.430739E-05  0.128953E-03   0.00000       0.00000       0.00000      0.348753       0.00000      -1.00000      0.147556      0.553256       0.00000       17.0265       38.7555       0.00000      0.248115E-03  0.248115E-03   0.00000    
 0.15150D+04   1.852541       0.000000      0.293029      0.129174E-03  0.190384       0.00000       0.00000       0.00000      0.211765E-03 -0.415829E-05  0.129044E-03   0.00000       0.00000       0.00000      0.349445       0.00000      -1.00000      0.147560      0.553247       0.00000       17.0263       38.8119       0.00000      0.248020E-03  0.248020E-03   0.00000    
 0.15180D+04   1.852539       0.000000      0.293607      0.440745E-04  0.190751       0.00000       0.00000       0.00000      0.211732E-03 -0.418519E-05  0.128954E-03   0.00000       0.00000       0.00000      0.350130       0.00000      -1.00000      0.147562      0.553249       0.00000       17.0259       38.8680       0.00000      0.247946E-03  0.247946E-03   0.00000    
 0.15210D+04   1.852541       0.000000      0.294161     -0.547106E-04  0.191175       0.00000       0.00000       0.00000      0.211637E-03 -0.428212E-05  0.129026E-03   0.00000       0.00000       0.00000      0.350825       0.00000      -1.00000      0.147559      0.553248       0.00000       17.0505       38.8742       0.00000      0.247903E-03  0.247903E-03   0.00000    
 0.15240D+04   1.852544       0.000000      0.294750     -0.312649E-03  0.191535       0.00000       0.00000       0.00000      0.211562E-03 -0.441796E-05  0.128970E-03   0.00000       0.00000       0.00000      0.351516       0.00000      -1.00000      0.147556      0.553234       0.00000       17.0501       38.8551       0.00000      0.247813E-03  0.247813E-03   0.00000    
 0.15270D+04   1.852543       0.000000      0.295433     -0.320503E-03  0.191975       0.00000       0.00000       0.00000      0.211573E-03 -0.441222E-05  0.128980E-03   0.00000       0.00000       0.00000      0.352328       0.00000      -1.00000      0.147557      0.553234       0.00000       17.0748       38.8863       0.00000      0.247827E-03  0.247827E-03   0.00000    
 0.15300D+04   1.852543       0.000000      0.296065     -0.333685E-03  0.192360       0.00000       0.00000       0.00000      0.211573E-03 -0.440734E-05  0.128969E-03   0.00000       0.00000       0.00000      0.353068       0.00000      -1.00000      0.147557      0.553234       0.00000       17.0741       38.9169       0.00000      0.247822E-03  0.247822E-03   0.00000    
 0.15330D+04   1.852541       0.000000      0.296617     -0.372861E-03  0.192741       0.00000       0.00000       0.00000      0.211549E-03 -0.438075E-05  0.128905E-03   0.00000       0.00000       0.00000      0.353739       0.00000      -1.00000      0.147559      0.553239       0.00000       17.0734       38.9476       0.00000      0.247768E-03  0.247768E-03   0.00000    
 0.15360D+04   1.852544       0.000000      0.297405     -0.379343E-03  0.193132       0.00000       0.00000       0.00000      0.211657E-03 -0.438598E-05  0.128972E-03   0.00000       0.00000       0.00000      0.354612       0.00000      -1.00000      0.147557      0.553236       0.00000       17.0980       38.9783       0.00000      0.247895E-03  0.247895E-03   0.00000    
 0.15390D+04   1.852544       0.000000      0.298037     -0.392440E-03  0.193517       0.00000       0.00000       0.00000      0.211647E-03 -0.438179E-05  0.128969E-03   0.00000       0.00000       0.00000      0.355352       0.00000      -1.00000      0.147557      0.553236       0.00000       17.1223       38.9833       0.00000      0.247884E-03  0.247884E-03   0.00000    
 0.15420D+04   1.852544       0.000000      0.298674     -0.405623E-03  0.193906       0.00000       0.00000       0.00000      0.211634E-03 -0.437622E-05  0.128966E-03   0.00000       0.00000       0.00000      0.356098       0.00000      -1.00000      0.147557      0.553237       0.00000       17.1215       38.9884       0.00000      0.247872E-03  0.247872E-03   0.00000    
 0.15450D+04   1.852546       0.000000      0.299199     -0.428151E-03  0.194192       0.00000       0.00000       0.00000      0.211529E-03 -0.438996E-05  0.128864E-03   0.00000       0.00000       0.00000      0.356694       0.00000      -1.00000      0.147554      0.553239       0.00000       17.1459       39.0187       0.00000      0.247729E-03  0.247729E-03   0.00000    
 0.15480D+04   1.852546       0.000000      0.299831     -0.441266E-03  0.194578       0.00000       0.00000       0.00000      0.211517E-03 -0.438065E-05  0.128861E-03   0.00000       0.00000       0.00000      0.357435       0.00000      -1.00000      0.147554      0.553239       0.00000       17.1448       39.0485       0.00000      0.247717E-03  0.247717E-03   0.00000    
 0.15510D+04   1.852546       0.000000      0.300464     -0.454360E-03  0.194963       0.00000       0.00000       0.00000      0.211506E-03 -0.437011E-05  0.128856E-03   0.00000       0.00000       0.00000      0.358175       0.00000      -1.00000      0.147554      0.553240       0.00000       17.1691       39.0783       0.00000      0.247705E-03  0.247705E-03   0.00000    
 0.15540D+04   1.852546       0.000000      0.301101     -0.467494E-03  0.195351       0.00000       0.00000       0.00000      0.211497E-03 -0.435904E-05  0.128848E-03   0.00000       0.00000       0.00000      0.358920       0.00000      -1.00000      0.147554      0.553240       0.00000       17.1680       39.0829       0.00000      0.247693E-03  0.247693E-03   0.00000    
 0.15570D+04   1.852546       0.000000      0.301736     -0.480571E-03  0.195738       0.00000       0.00000       0.00000      0.211489E-03 -0.434841E-05  0.128838E-03   0.00000       0.00000       0.00000      0.359664       0.00000      -1.00000      0.147554      0.553241       0.00000       17.1922       39.1381       0.00000      0.247681E-03  0.247681E-03   0.00000    
 0.15600D+04   1.852546       0.000000      0.302368     -0.493559E-03  0.196123       0.00000       0.00000       0.00000      0.211483E-03 -0.433909E-05  0.128827E-03   0.00000       0.00000       0.00000      0.360404       0.00000      -1.00000      0.147554      0.553241       0.00000       17.2164       39.1675       0.00000      0.247670E-03  0.247670E-03   0.00000    
 0.15630D+04   1.852546       0.000000      0.303003     -0.506566E-03  0.196510       0.00000       0.00000       0.00000      0.211479E-03 -0.433165E-05  0.128815E-03   0.00000       0.00000       0.00000      0.361147       0.00000      -1.00000      0.147554      0.553242       0.00000       17.2406       39.1970       0.00000      0.247660E-03  0.247660E-03   0.00000    
 0.15660D+04   1.852546       0.000000      0.303640     -0.519606E-03  0.196898       0.00000       0.00000       0.00000      0.211476E-03 -0.432604E-05  0.128801E-03   0.00000       0.00000       0.00000      0.361893       0.00000      -1.00000      0.147554      0.553242       0.00000       17.2392       39.2010       0.00000      0.247650E-03  0.247650E-03   0.00000    
 0.15690D+04   1.852546       0.000000      0.304272     -0.532524E-03  0.197283       0.00000       0.00000       0.00000      0.211473E-03 -0.432240E-05  0.128789E-03   0.00000       0.00000       0.00000      0.362632       0.00000      -1.00000      0.147554      0.553243       0.00000       17.2633       39.2300       0.00000      0.247641E-03  0.247641E-03   0.00000    
 0.15720D+04   1.852546       0.000000      0.304907     -0.545499E-03  0.197669       0.00000       0.00000       0.00000      0.211472E-03 -0.432071E-05  0.128779E-03   0.00000       0.00000       0.00000      0.363375       0.00000      -1.00000      0.147554      0.553244       0.00000       17.2617       39.2592       0.00000      0.247635E-03  0.247635E-03   0.00000    
 0.15750D+04   1.852546       0.000000      0.305542     -0.558482E-03  0.198056       0.00000       0.00000       0.00000      0.211471E-03 -0.432061E-05  0.128772E-03   0.00000       0.00000       0.00000      0.364119       0.00000      -1.00000      0.147554      0.553244       0.00000       17.2601       39.2626       0.00000      0.247630E-03  0.247630E-03   0.00000    
 0.15780D+04   1.852546       0.000000      0.306175     -0.571420E-03  0.198442       0.00000       0.00000       0.00000      0.211471E-03 -0.432164E-05  0.128767E-03   0.00000       0.00000       0.00000      0.364860       0.00000      -1.00000      0.147554      0.553245       0.00000       17.2583       39.2914       0.00000      0.247628E-03  0.247628E-03   0.00000    
 0.15810D+04   1.852546       0.000000      0.306812     -0.584443E-03  0.198830       0.00000       0.00000       0.00000      0.211472E-03 -0.432323E-05  0.128765E-03   0.00000       0.00000       0.00000      0.365606       0.00000      -1.00000      0.147554      0.553246       0.00000       17.2824       39.3461       0.00000      0.247628E-03  0.247628E-03   0.00000    
 0.15840D+04   1.852547       0.000000      0.307452     -0.578362E-03  0.199208       0.00000       0.00000       0.00000      0.211459E-03 -0.432330E-05  0.128751E-03   0.00000       0.00000       0.00000      0.366348       0.00000      -1.00000      0.147554      0.553248       0.00000       17.2805       39.4006       0.00000      0.247610E-03  0.247610E-03   0.00000    
 0.15870D+04   1.852547       0.000000      0.308083     -0.591270E-03  0.199593       0.00000       0.00000       0.00000      0.211461E-03 -0.432459E-05  0.128750E-03   0.00000       0.00000       0.00000      0.367087       0.00000      -1.00000      0.147554      0.553249       0.00000       17.3043       39.4031       0.00000      0.247610E-03  0.247610E-03   0.00000    
 0.15900D+04   1.852548       0.000000      0.308730     -0.627541E-03  0.200056       0.00000       0.00000       0.00000      0.211441E-03 -0.428885E-05  0.128799E-03   0.00000       0.00000       0.00000      0.367882       0.00000      -1.00000      0.147553      0.553249       0.00000       17.3282       39.4316       0.00000      0.247618E-03  0.247618E-03   0.00000    
 0.15930D+04   1.852548       0.000000      0.309364     -0.640404E-03  0.200443       0.00000       0.00000       0.00000      0.211441E-03 -0.428954E-05  0.128792E-03   0.00000       0.00000       0.00000      0.368624       0.00000      -1.00000      0.147553      0.553250       0.00000       17.3261       39.4859       0.00000      0.247615E-03  0.247615E-03   0.00000    
 0.15960D+04   1.852548       0.000000      0.310001     -0.653320E-03  0.200830       0.00000       0.00000       0.00000      0.211440E-03 -0.428916E-05  0.128783E-03   0.00000       0.00000       0.00000      0.369370       0.00000      -1.00000      0.147553      0.553251       0.00000       17.3500       39.5144       0.00000      0.247609E-03  0.247609E-03   0.00000    
 0.15990D+04   1.852548       0.000000      0.310633     -0.666136E-03  0.201215       0.00000       0.00000       0.00000      0.211438E-03 -0.428751E-05  0.128771E-03   0.00000       0.00000       0.00000      0.370109       0.00000      -1.00000      0.147553      0.553252       0.00000       17.3737       39.5423       0.00000      0.247602E-03  0.247602E-03   0.00000    
 0.16020D+04   1.852548       0.000000      0.311268     -0.679003E-03  0.201602       0.00000       0.00000       0.00000      0.211435E-03 -0.428451E-05  0.128758E-03   0.00000       0.00000       0.00000      0.370852       0.00000      -1.00000      0.147553      0.553252       0.00000       17.3714       39.5444       0.00000      0.247592E-03  0.247592E-03   0.00000    
 0.16050D+04   1.852547       0.000000      0.311879     -0.739438E-03  0.201999       0.00000       0.00000       0.00000      0.211418E-03 -0.432614E-05  0.128741E-03   0.00000       0.00000       0.00000      0.371581       0.00000      -1.00000      0.147553      0.553251       0.00000       17.3952       39.5724       0.00000      0.247570E-03  0.247570E-03   0.00000    
 0.16080D+04   1.852549       0.000000      0.312602     -0.876385E-03  0.202374       0.00000       0.00000       0.00000      0.211556E-03 -0.434266E-05  0.128714E-03   0.00000       0.00000       0.00000      0.372392       0.00000      -1.00000      0.147551      0.553280       0.00000       17.3928       39.6003       0.00000      0.247673E-03  0.247673E-03   0.00000    
 0.16110D+04   1.852549       0.000000      0.313234     -0.889350E-03  0.202758       0.00000       0.00000       0.00000      0.211551E-03 -0.433516E-05  0.128703E-03   0.00000       0.00000       0.00000      0.373132       0.00000      -1.00000      0.147551      0.553281       0.00000       17.4164       39.5755       0.00000      0.247663E-03  0.247663E-03   0.00000    
 0.16140D+04   1.852549       0.000000      0.313869     -0.902352E-03  0.203145       0.00000       0.00000       0.00000      0.211545E-03 -0.432655E-05  0.128695E-03   0.00000       0.00000       0.00000      0.373875       0.00000      -1.00000      0.147551      0.553282       0.00000       17.4138       39.6292       0.00000      0.247654E-03  0.247654E-03   0.00000    
 0.16170D+04   1.852549       0.000000      0.314505     -0.915354E-03  0.203532       0.00000       0.00000       0.00000      0.211539E-03 -0.431723E-05  0.128691E-03   0.00000       0.00000       0.00000      0.374619       0.00000      -1.00000      0.147551      0.553282       0.00000       17.4637       39.6568       0.00000      0.247647E-03  0.247647E-03   0.00000    
 0.16200D+04   1.852549       0.000000      0.315141     -0.928306E-03  0.203918       0.00000       0.00000       0.00000      0.211534E-03 -0.430813E-05  0.128690E-03   0.00000       0.00000       0.00000      0.375363       0.00000      -1.00000      0.147551      0.553283       0.00000       17.4611       39.6842       0.00000      0.247642E-03  0.247642E-03   0.00000    
 0.16230D+04   1.852549       0.000000      0.315774     -0.941196E-03  0.204304       0.00000       0.00000       0.00000      0.211529E-03 -0.429991E-05  0.128693E-03   0.00000       0.00000       0.00000      0.376104       0.00000      -1.00000      0.147551      0.553283       0.00000       17.4846       39.7902       0.00000      0.247639E-03  0.247639E-03   0.00000    
 0.16260D+04   1.852549       0.000000      0.316410     -0.954110E-03  0.204690       0.00000       0.00000       0.00000      0.211525E-03 -0.429304E-05  0.128698E-03   0.00000       0.00000       0.00000      0.376848       0.00000      -1.00000      0.147551      0.553284       0.00000       17.4818       39.7912       0.00000      0.247638E-03  0.247638E-03   0.00000    
 0.16290D+04   1.852549       0.000000      0.317043     -0.966956E-03  0.205076       0.00000       0.00000       0.00000      0.211522E-03 -0.428819E-05  0.128704E-03   0.00000       0.00000       0.00000      0.377589       0.00000      -1.00000      0.147551      0.553284       0.00000       17.4789       39.8182       0.00000      0.247638E-03  0.247638E-03   0.00000    
 0.16320D+04   1.852549       0.000000      0.317678     -0.979808E-03  0.205462       0.00000       0.00000       0.00000      0.211520E-03 -0.428567E-05  0.128710E-03   0.00000       0.00000       0.00000      0.378331       0.00000      -1.00000      0.147551      0.553285       0.00000       17.5023       39.8716       0.00000      0.247639E-03  0.247639E-03   0.00000    
 0.16350D+04   1.852549       0.000000      0.318310     -0.992630E-03  0.205847       0.00000       0.00000       0.00000      0.211518E-03 -0.428545E-05  0.128715E-03   0.00000       0.00000       0.00000      0.379072       0.00000      -1.00000      0.147551      0.553285       0.00000       17.5257       39.8983       0.00000      0.247640E-03  0.247640E-03   0.00000    
 0.16380D+04   1.852549       0.000000      0.318946     -0.100552E-02  0.206234       0.00000       0.00000       0.00000      0.211516E-03 -0.428753E-05  0.128719E-03   0.00000       0.00000       0.00000      0.379816       0.00000      -1.00000      0.147551      0.553286       0.00000       17.5491       39.9253       0.00000      0.247641E-03  0.247641E-03   0.00000    
